time_karin,lon,lat,time_delta_left,time_delta_right,ssha_karin,steric,steric_linear,swh,pass_num,mooring_id
16171065.00000,-125.12480,36.18270,-22.88333,6.70000,-3.99900,49.14370,49.29743,2.26817,26.00000,S1
16171065.00000,-125.08220,36.07540,-23.03333,32.21667,-5.87736,46.58580,47.40883,2.25882,26.00000,P1
16171065.00000,-125.05440,35.98840,-31.45000,26.03333,-5.51897,49.28290,49.21225,2.24299,26.00000,P2
16171065.00000,-125.04270,35.91710,-8.86667,21.95000,-6.30196,49.72200,49.45125,2.23173,26.00000,S2
16171065.00000,-125.00060,35.81680,-48.95000,11.18333,-5.22894,49.51460,49.67048,2.21953,26.00000,P3
16171065.00000,-124.97600,35.73420,-66.35000,57.68333,-3.57601,51.37540,51.12041,2.21254,26.00000,P4
16171065.00000,-124.97440,35.65300,-31.35000,0.78333,-0.98160,56.77700,56.78854,2.19781,26.00000,S3
16171065.00000,-124.90560,35.46520,-50.16667,7.01667,3.94227,58.34710,58.33850,2.18540,26.00000,P6
16171065.00000,-124.90740,35.38710,-4.63333,26.71667,5.80747,61.68600,61.75110,2.17911,26.00000,S4
16171065.00000,-124.87950,35.28100,-12.01667,46.36667,6.98751,60.24470,60.54267,2.17241,26.00000,P7
16171065.00000,-125.16770,35.70569,-25.10000,137.18333,0.00995,-1.28519,-1.44790,2.18372,26.00000,ru32
16171065.00000,-124.84311,35.39293,-99.40000,59.60000,6.19387,2.99420,2.77230,2.18200,26.00000,ru38
16256903.00000,-125.12450,36.18280,-7.80000,20.28333,-3.88205,49.82690,50.07581,2.32259,26.00000,S1
16256903.00000,-125.08200,36.07410,-53.41667,3.61667,-5.27164,47.00050,47.05824,2.34287,26.00000,P1
16256903.00000,-125.05540,35.98540,-16.51667,38.46667,-4.99471,49.39350,49.20182,2.35295,26.00000,P2
16256903.00000,-125.04320,35.91480,-9.15000,20.65000,-5.16907,49.64600,49.63095,2.36206,26.00000,S2
16256903.00000,-125.00120,35.81480,-28.43333,27.31667,-4.18541,49.93130,49.78034,2.36889,26.00000,P3
16256903.00000,-124.97670,35.73330,-98.61667,12.26667,-1.63554,52.07810,52.12220,2.37223,26.00000,P4
16256903.00000,-124.97250,35.65280,-29.58333,0.50000,1.38420,57.89060,57.89625,2.37167,26.00000,S3
16256903.00000,-124.91030,35.45750,-74.26667,29.46667,4.38028,58.33650,58.65882,2.37992,26.00000,P6
16256903.00000,-124.90660,35.38710,-0.53333,29.35000,5.27699,61.10560,61.10537,2.37916,26.00000,S4
16256903.00000,-124.87810,35.28070,-7.56667,51.26667,6.33309,59.91080,60.06940,2.38132,26.00000,P7
16256903.00000,-124.82863,35.76974,-163.06667,3.08333,-3.46603,-6.07358,-6.06525,2.39500,26.00000,ru32
16256903.00000,-124.68310,35.43866,-160.41667,6.93333,4.57672,2.13134,2.21137,2.40461,26.00000,ru38
16342741.00000,-125.12390,36.18200,-26.10000,2.73333,-5.15969,49.80920,49.70507,2.01713,26.00000,S1
16342741.00000,-125.08040,36.07400,-53.96667,5.96667,-4.96578,49.42760,49.36331,2.04522,26.00000,P1
16342741.00000,-125.05360,35.98540,-14.31667,45.61667,-5.80320,49.28950,49.39097,2.05902,26.00000,P2
16342741.00000,-125.04340,35.91400,-9.73333,20.05000,-4.69942,51.12890,51.18390,2.07506,26.00000,S2
16342741.00000,-125.00130,35.81560,-51.48333,6.58333,-2.14611,52.36890,52.52136,2.09150,26.00000,P3
16342741.00000,-124.97700,35.73340,-9.01667,46.31667,0.07039,53.73030,53.57449,2.10038,26.00000,P4
16342741.00000,-124.97310,35.65190,-24.01667,7.50000,1.79437,58.23630,58.23378,2.10207,26.00000,S3
16342741.00000,-124.90990,35.45800,-4.13333,50.61667,4.00010,59.10620,59.14978,2.15648,26.00000,P6
16342741.00000,-124.90700,35.38680,-2.06667,28.50000,4.96461,61.88160,61.91284,2.17008,26.00000,S4
16342741.00000,-124.87720,35.28160,-30.36667,27.16667,6.12041,60.28120,60.45445,2.19979,26.00000,P7
16342741.00000,-124.89994,35.75385,-121.76667,44.26667,-2.16891,-3.90678,-3.98606,2.12894,26.00000,ru32
16342741.00000,-124.94009,35.36730,-90.01667,75.21667,5.11187,4.05465,3.98090,2.15024,26.00000,ru38
16428579.00000,-125.12370,36.18270,-15.85000,17.51667,-6.08705,48.33710,48.19550,1.56700,26.00000,S1
16428579.00000,-125.07730,36.07630,-53.08333,13.33333,-4.54914,49.44820,49.27039,1.57089,26.00000,P1
16428579.00000,-125.04910,35.98910,-27.61667,38.88333,-3.55685,52.36830,52.13973,1.57527,26.00000,P2
16428579.00000,-125.04250,35.91510,-10.08333,24.33333,-3.28113,52.81770,52.80973,1.57887,26.00000,S2
16428579.00000,-124.99900,35.81810,-49.58333,22.13333,-1.10503,52.77480,53.64394,1.58539,26.00000,P3
